var1,var2,var3
1445144423722_0020_m_000003_0,0,5806522
1445144423722_0020_m_000001_0,0,27776006
1445144423722_0020_m_000002_0,0,27772525
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000005_0,0,10685723
1445144423722_0020_m_000004_0,0,10680563
1445144423722_0020_m_000003_0,0,6199081
1445144423722_0020_m_000006_0,0,106964506
1445144423722_0020_m_000001_0,0,27776006
1445144423722_0020_m_000002_0,0,27772525
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000005_0,0,10685723
1445144423722_0020_m_000004_0,0,10680563
1445144423722_0020_m_000003_0,0,6199081
1445144423722_0020_m_000006_0,0,106964506
1445144423722_0020_m_000001_0,0,27776006
1445144423722_0020_m_000002_0,0,27772525
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000005_0,0,10685723
1445144423722_0020_m_000004_0,0,10680563
1445144423722_0020_m_000003_0,0,6199081
1445144423722_0020_m_000006_0,0,106964506
1445144423722_0020_m_000001_0,0,29115766
1445144423722_0020_m_000003_0,0,6199081
1445144423722_0020_m_000002_0,0,2898827
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000005_0,0,19247705
1445144423722_0020_m_000004_0,0,18529637
1445144423722_0020_m_000007_0,0,10681946
1445144423722_0020_m_000003_0,0,667
1445144423722_0020_m_000006_0,0,19266446
1445144423722_0020_m_000001_0,0,31981927
1445144423722_0020_m_000002_0,0,32958937
1445144423722_0020_m_000005_0,0,19247705
1445144423722_0020_m_000004_0,0,19242907
1445144423722_0020_m_000007_0,0,10681946
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000003_0,0,667
1445144423722_0020_m_000006_0,0,19266446
1445144423722_0020_m_000008_0,0,106881365
1445144423722_0020_m_000009_0,0,295472
1445144423722_0020_m_000005_0,0,19247705
1445144423722_0020_m_000001_0,0,3512319
1445144423722_0020_m_000004_0,0,19242907
1445144423722_0020_m_000007_0,0,10681946
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000003_0,0,667
1445144423722_0020_m_000000_0,0,27696857
1445144423722_0020_m_000006_0,0,19266446
1445144423722_0020_m_000008_0,0,106881365
1445144423722_0020_m_000009_0,0,295472
1445144423722_0020_m_000005_0,0,19247705
1445144423722_0020_m_000004_0,0,19242907
1445144423722_0020_m_000007_0,0,1337379
1445144423722_0020_m_000003_0,0,6854124
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000000_0,0,29998285
1445144423722_0020_m_000006_0,0,19266446
1445144423722_0020_m_000008_0,0,106881365
1445144423722_0020_m_000009_0,0,295472
1445144423722_0020_m_000005_0,0,27813601
1445144423722_0020_m_000004_0,0,25258622
1445144423722_0020_m_000007_0,0,19255035
1445144423722_0020_m_000003_0,0,7198902
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000006_0,0,27613032
1445144423722_0020_m_000000_0,0,33995733
1445144423722_0020_m_000008_0,0,106881365
1445144423722_0020_m_000009_0,0,295472
1445144423722_0020_m_000005_0,0,27813601
1445144423722_0020_m_000004_0,0,2781602
1445144423722_0020_m_000007_0,0,19255035
1445144423722_0020_m_000003_0,0,7607953
1445144423722_0020_m_000006_0,0,2783809
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000008_0,0,106881365
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000009_0,0,295472
1445144423722_0020_m_000005_0,0,27813601
1445144423722_0020_m_000004_0,0,2781602
1445144423722_0020_m_000007_0,0,19255035
1445144423722_0020_m_000003_0,0,80356
1445144423722_0020_m_000006_0,0,2783809
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000008_0,0,18216328
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000009_0,0,4956123
1445144423722_0020_m_000005_0,0,32285523
1445144423722_0020_m_000007_0,0,25511068
1445144423722_0020_m_000004_0,0,2781602
1445144423722_0020_m_000003_0,0,83331466
1445144423722_0020_m_000006_0,0,29597813
1445144423722_0020_m_000008_0,0,19258286
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000009_0,0,5323719
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000005_0,0,36390656
1445144423722_0020_m_000007_0,0,27825075
1445144423722_0020_m_000004_0,0,36388028
1445144423722_0020_m_000003_0,0,87672114
1445144423722_0020_m_000006_0,0,36404583
1445144423722_0020_m_000008_0,0,19258286
1445144423722_0020_m_000009_0,0,5323719
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000005_0,0,36390656
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000004_0,0,36388028
1445144423722_0020_m_000007_0,0,27825075
1445144423722_0020_m_000003_0,0,9185183
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000006_0,0,36404583
1445144423722_0020_m_000008_0,0,19258286
1445144423722_0020_m_000009_0,0,5323719
1445144423722_0020_m_000005_0,0,36390656
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000004_0,0,36388028
1445144423722_0020_m_000007_0,0,27825075
1445144423722_0020_m_000002_0,0,36317363
1445144423722_0020_m_000003_0,0,9543898
1445144423722_0020_m_000006_0,0,36404583
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000009_0,0,5323719
1445144423722_0020_m_000008_0,0,27811313
1445144423722_0020_m_000009_0,0,667
1445144423722_0020_m_000005_0,0,43890014
1445144423722_0020_m_000004_0,0,36388028
1445144423722_0020_m_000007_0,0,35880664
1445144423722_0020_m_000003_0,0,9854844
1445144423722_0020_m_000006_0,0,4156165
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000008_0,0,27811313
1445144423722_0020_m_000003_0,1,0
1445144423722_0020_m_000001_0,0,36319977
1445144423722_0020_m_000002_0,0,3673702
1445144423722_0020_m_000009_0,0,667
1445144423722_0020_m_000007_0,0,3638923
1445144423722_0020_m_000005_0,0,44950968
1445144423722_0020_m_000004_0,0,44968578
1445144423722_0020_m_000006_0,0,44980705
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000001_0,0,37225527
1445144423722_0020_m_000002_0,0,3787692
1445144423722_0020_m_000009_0,0,667
1445144423722_0020_m_000008_0,0,27811313
1445144423722_0020_m_000007_0,0,3638923
1445144423722_0020_m_000005_0,0,44950968
1445144423722_0020_m_000004_0,0,44968578
1445144423722_0020_m_000006_0,0,44980705
1445144423722_0020_m_000001_0,0,37322965
1445144423722_0020_m_000002_0,0,38007197
1445144423722_0020_m_000000_0,0,3624012
1445144423722_0020_m_000009_0,0,76133776
1445144423722_0020_m_000008_0,0,34610128
1445144423722_0020_m_000007_0,0,3707891
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000002_0,0,38137424
1445144423722_0020_m_000001_0,0,37551183
1445144423722_0020_m_000001_0,0,37551183
