var1,var2
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
customer-187-141-143-180-sta.uninet-ide.com.mx,187.141.143.180
