var1,var2,var3
Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2,80,112
Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0,112,0
Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2,80,0
Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0,112,0
Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11,112,112
Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388,112,0
Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1,0,0
Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5,112,112
Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398,112,112
Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1,112,112
Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0,112,0
Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080,112,0
Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2,64,0
Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1,0,0
Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0,0,0
Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0,0,0
Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3,80,112
Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903,112,0
Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0,112,112
Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2,0,0
Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1,112,112
Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2,80,0
Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4,112,112
Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2,80,112
Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5,112,112
Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1,80,0
Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511,112,0
Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2,80,112
Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2742599~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3181988~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2685813~31bf3856ad364e35~amd64~~6.1.1.11,112,112
Package_for_KB2690533~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3075249~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3156016~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5,112,112
Package_for_KB3054476~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3122648~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2732487~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4,112,112
Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2506014~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2868116~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2861698~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3092627~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2984976~31bf3856ad364e35~amd64~~6.1.1.3,80,112
Package_for_KB3102429~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB3005788~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB3006121~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2813430~31bf3856ad364e35~amd64~~6.1.1.4,112,112
Package_for_KB3033889~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3037574~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2977292~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3161949~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3006625~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3159398~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3035017~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB2993651~31bf3856ad364e35~amd64~~6.1.1.3,80,112
Package_for_KB3184122~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2786081~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2761217~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3142024~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2835174~31bf3856ad364e35~amd64~~6.1.1.0,0,0
Package_for_KB2808679~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2532531~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2973112~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2653956~31bf3856ad364e35~amd64~~6.1.1.5,80,112
Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3155178~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2978120~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3140245~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3010788~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB982018~31bf3856ad364e35~amd64~~6.1.3.2,112,112
Package_for_KB2705219~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1,112,112
Package_for_KB3138378~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2506928~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2491683~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2654428~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3004361~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3108371~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2892074~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2973351~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2729094~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB2511455~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0,80,112
Package_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1,112,112
Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2,0,0
Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4,80,112
Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4,112,112
Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0,112,112
Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3182203~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3075226~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0,112,112
Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5,112,112
Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2,80,0
Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1,0,0
Package_for_KB3011780~31bf3856ad364e35~amd64~~6.1.1.5,112,112
Package_for_KB3170455~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2891804~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3084135~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2560656~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1,0,0
Package_for_KB3146963~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2918077~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2716513~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB2489256~31bf3856ad364e35~amd64~~6.1.1.1,80,0
Package_for_KB3138962~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3059317~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2973201~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3072305~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3078667~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3020369~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2943357~31bf3856ad364e35~amd64~~6.1.1.3,112,112
Package_for_KB3168965~31bf3856ad364e35~amd64~~6.1.1.2,80,112
Package_for_KB2620704~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492,112,112
Package_for_KB2763523~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3075220~31bf3856ad364e35~amd64~~6.1.1.0,80,0
Package_for_KB2813347~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3080446~31bf3856ad364e35~amd64~~6.1.1.2,80,112
Package_for_KB2515325~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2957189~31bf3856ad364e35~amd64~~6.1.1.1,80,112
Package_for_KB2718704~31bf3856ad364e35~amd64~~6.1.1.0,80,112
Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB3138612~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17681,112,0
Package_for_KB3107998~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB3071756~31bf3856ad364e35~amd64~~6.1.1.2,112,112
Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2631813~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB2640148~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Package_for_KB3093513~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2894844~31bf3856ad364e35~amd64~~6.1.1.1,112,112
Package_for_KB3108670~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0,112,112
Package_for_KB2798162~31bf3856ad364e35~amd64~~6.1.1.5,80,112
Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0,112,112
Microsoft-Windows-RDP-BlueIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.2.7601.16415,112,112
Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1,112,112
