var1,var2
30546174,99402692
30546174,100742769
30546174,100772770
30546174,100922779
30546174,100952781
30546174,100982782
30546174,101102789
30546174,101172793
30546174,101232797
30546174,101272799
30546174,101322802
30546174,101632820
30546174,101752826
30546174,101792829
30546174,101842832
30546174,101902835
30546174,102002841
30546174,102442866
30546174,103902949
30546174,104472982
30546174,106683108
30546174,106973125
30546174,107003127
30546174,107053130
30546174,107333146
30546174,107363147
30546174,107383149
30546174,107523157
30546174,108313202
30546174,108353204
30546174,108613219
30546174,108633220
30546174,108683223
30546174,108903235
30546174,109123248
30546174,110243312
30546174,110453324
30546174,130874492
30546174,131324518
30546174,132374578
30546174,132424581
30546174,132514586
30546174,132544588
30546174,132944611
30546174,132984613
30546174,133134621
30546174,137784887
30546174,138284916
30546174,138824947
30546174,143845234
30546174,143875236
30546174,143895237
30546174,144035245
30546174,144085248
30546174,144115249
30546174,144435268
30546174,147195426
30546174,147205426
30546174,147585448
30546174,147765458
30546174,149225542
30546174,149265544
30546174,149285545
30546174,149295546
30546174,149325547
30546174,149405552
30546174,154395837
30546174,154615850
30546174,155085877
30546174,155245886
30546174,155605907
30546174,155755915
30546174,156625965
30546174,156695969
30546174,156715970
30546174,156785974
30546174,156825976
30546174,157005987
30546174,157105992
30546174,157135994
30546174,157145995
30546174,157205998
30546174,157616022
30546174,159636137
30546174,159666139
30546174,164936440
30546174,165556476
30546174,165596478
30546174,165696484
30546174,165966499
30546174,166396524
30546174,167286575
30546174,167476586
30546174,169016674
30546174,169066677
30546174,169296690
30546174,169316691
30546174,169366694
30546174,169406696
30546174,169616708
30546174,169636709
30546174,169666711
30546174,169696713
30546174,169726714
30546174,169836721
30546174,170026732
30546174,170246744
30546174,171486815
30546174,171536818
30546174,171646824
30546174,172076849
30546174,172126852
30546174,172246858
30546174,172276860
30546174,172546876
30546174,172566877
30546174,172676883
30546174,173216914
30546174,173266917
30546174,173636938
30546174,176877123
30546174,176887124
30546174,176917126
30546174,176947127
30546174,176967128
30546174,177007131
30546174,177047133
30546174,177107136
30546174,177417154
30546174,179617280
30546174,179737287
30546174,179777289
30546174,179827292
30546174,179897296
30546174,180077306
30546174,180217314
30546174,180377324
30546174,181797405
30546174,184807577
30546174,185287604
30546174,185317606
30546174,185407611
30546174,185487616
30546174,186107651
30546174,186137653
30546174,186257660
30546174,186297662
30546354,2823393669
30546354,2824723745
30546354,2830724089
30546354,2833204231
30546354,2839784607
30546354,2845524935
30546354,2850645228
30546354,2850655229
30546354,2850665229
30546354,2850685230
30546354,2850695231
30546354,2850705232
30546354,2850715232
30546354,2852095311
30546354,2868336240
30546354,2875796667
30546354,2879516879
30546354,2879836898
30546354,2894197719
30546354,2896247836
30546354,2902428190
30546354,2902518195
30546354,2908448534
30546354,2912518767
30546354,2914788897
30546354,2915778954
30546354,2916919019
30546354,2917229036
30546354,2919539169
30546354,2926539569
30546354,2932399904
30546354,2934110002
30546354,2934760039
30546354,2936720151
30546354,2937490195
30546354,2937600202
30546354,2939830329
30546354,2950240925
30546354,2953481110
30546354,2955011197
30546354,2955431222
30546354,2956421278
30546354,2958491397
30546354,2958821415
30546354,2959411449
30546354,2959511455
30546354,2960071487
30546354,2961511569
30546354,2965511798
30546354,2965591803
30546354,2966751869
30546354,2966921879
30546354,2967631919
30546354,2967771927
30546354,2968461967
30546354,2968771985
30546354,2968971996
30546354,2970472082
30546354,2971152121
30546354,2972312187
30546354,2973852275
30546354,2973972282
30546354,2975752384
30546354,2976462424
30546354,2979852618
30546354,2981802730
30546354,2983612833
30546354,2984842904
30546354,2984902907
30546354,2985172923
30546354,2986142978
30546354,2986352990
30546354,2988103090
30546354,2989623177
30546354,2999883764
30546354,3005294074
30546354,3007094176
30546354,3007214183
30546354,3008284245
30546354,3008494257
30546354,3009694325
30546354,3037265902
30546354,3041116122
30546354,3044096293
30546354,3044886338
30546354,3045146353
30546354,3047006459
30546354,3047216471
30546354,3048226529
30546354,3049686613
30546354,3050066634
30546354,3058807134
30546354,3061267275
30546354,3061697300
30546354,3063077379
30546354,3066077550
30546354,3067097608
30546354,3067367624
30546354,3070257789
30546354,3070387797
30546354,3070417798
30546354,3070457801
30546354,3070727816
30546354,3072147897
30546354,3072677928
30546354,3074888054
30546354,3077138183
30546354,3167883373
30546354,3172813655
30546354,3173223679
30546354,3173453692
30546354,3175093786
30546354,3176343857
30546354,3176413861
30546354,3178803998
30546354,3181864173
30546354,3182094186
30546354,3183124245
30546354,3183554269
30546354,3183714279
30546354,3184784340
30546354,3185364373
30546354,3185714393
30546354,3185874402
30546354,3186424434
30546354,3186634446
30546354,3187144475
30546354,3188034526
30546354,3188974579
30546354,3189744623
30546354,3189934634
30546354,3190064642
30546354,3190364659
30546354,3190684677
30546354,3190944692
30546354,3191224708
30546354,3191744738
30546354,3191924748
30546354,3192394775
30546354,3192854801
30546354,3193054813
30546354,3193214822
30546354,3193364831
30546354,3193904861
30546354,3194774911
30546354,3195614959
30546354,3196675020
30546354,3197115045
30546354,3198015097
30546354,3198305113
30546354,3198345115
30546354,3198805142
30546354,3200035212
30546354,3202615360
30546354,3203065385
30546354,3203755425
30546354,3204535469
30546354,3204965494
30546354,3205955551
30546354,3206305571
30546354,3206335572
30546354,3207045613
30546354,3208475695
30546354,3208835715
30546354,3209665763
30546354,3209785770
30546354,3209865774
30546354,3214976067
30546354,3215266083
30546354,3215406091
30546354,3215566100
30546354,3215916120
30546354,3216576158
30546354,3217166192
30546354,3217316200
30546354,3217556214
30546354,3217926235
30546354,3218366261
30546354,3219376318
30546354,3220876404
30546354,3222456494
30546354,3225106646
30546354,3225556672
30546354,3225636676
30546354,3225896691
30546354,3226336716
30546354,3226626733
30546354,3226836745
30546354,3227386776
30546354,3228776856
30546354,3228966867
30546354,3229296886
30546354,3229346889
30546354,3229556901
30546354,3230196937
30546354,3230936980
30546354,3232347060
30546354,3233207109
30546354,3271199282
30546354,3273319404
30546354,3274739485
30546354,3274949497
30546354,3275569532
30546354,3275839548
30546354,3276819604
30546354,3276969612
30546354,3277269630
30546354,3282399923
30546354,3283119964
30546354,3284880065
30546354,3290590392
30546354,3290750401
30546354,3290900409
30546354,3291640452
30546354,3292390494
30546354,3292510501
30546354,3293810576
30546354,3297200770
30546354,3297210770
30546354,3298080820
30546354,3298800861
30546354,3300650967
30546354,3300820977
30546354,3300870980
30546354,3300980986
30546354,3301050990
30546354,3301471014
30546354,3306751316
30546354,3307521360
30546354,3308511417
30546354,3309061448
30546354,3309721486
30546354,3310261517
30546354,3311291576
30546354,3311811605
30546354,3311911611
30546354,3312101622
30546354,3312401639
30546354,3312641653
30546354,3313121680
30546354,3313241687
30546354,3313271689
30546354,3315431812
30546354,3319352037
30546354,3321642168
30546354,3321782176
30546354,3327172484
30546354,3328072535
30546354,3328272547
30546354,3328722573
30546354,3329762632
30546354,3330712686
30546354,3332522790
30546354,3334232888
30546354,3336152998
30546354,3336463015
30546354,3336883039
30546354,3337033048
30546354,3337223059
30546354,3337373067
30546354,3337653083
30546354,3337743089
30546354,3337823093
30546354,3337953101
30546354,3338053106
30546354,3338453129
30546354,3338913155
30546354,3339973216
30546354,3341763318
30546354,3341883325
30546354,3342443357
30546354,3342893383
30546354,3343043392
30546354,3343473416
30546354,3343653427
30546354,3344023448
30546354,3344103452
30546354,3344683485
30546354,3345573536
30546354,3345633540
30546354,3347003618
30546354,3350523820
30546354,3350703830
30546354,3350783834
30546354,3350953844
30546354,3351103853
30546354,3351293864
30546354,3351423871
30546354,3351723888
30546354,3352763948
30546354,3355304093
30546354,3355724117
30546354,3355864125
30546354,3356114139
30546354,3356384155
30546354,3356844181
30546354,3357084195
30546354,3357894241
30546354,3360174372
30546354,3363894584
