var1,var2,var3,var4,var5
210.118.170.95,,Sat Jun 25 09,20,24 2005
210.118.170.95,,Sat Jun 25 09,20,24 2005
210.118.170.95,,Sat Jun 25 09,20,24 2005
210.118.170.95,,Sat Jun 25 09,20,24 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,30 2005
211.167.68.59,,Sat Jun 25 19,25,31 2005
211.167.68.59,,Sat Jun 25 19,25,31 2005
211.167.68.59,,Sat Jun 25 19,25,31 2005
211.167.68.59,,Sat Jun 25 19,25,34 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,22 2005
61.74.96.178,,Wed Jun 29 03,22,23 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,01 2005
208.62.55.75,,Wed Jun 29 10,48,05 2005
208.62.55.75,,Wed Jun 29 10,48,06 2005
208.62.55.75,,Wed Jun 29 10,48,06 2005
208.62.55.75,,Wed Jun 29 10,48,06 2005
208.62.55.75,,Wed Jun 29 10,48,08 2005
208.62.55.75,,Wed Jun 29 10,48,08 2005
208.62.55.75,,Wed Jun 29 10,48,08 2005
208.62.55.75,,Wed Jun 29 10,48,10 2005
208.62.55.75,,Wed Jun 29 10,48,12 2005
208.62.55.75,,Wed Jun 29 10,48,12 2005
208.62.55.75,,Wed Jun 29 10,48,13 2005
208.62.55.75,,Wed Jun 29 10,48,15 2005
208.62.55.75,,Wed Jun 29 10,48,17 2005
208.62.55.75,,Wed Jun 29 10,48,17 2005
208.62.55.75,,Wed Jun 29 10,48,18 2005
208.62.55.75,,Wed Jun 29 10,48,20 2005
208.62.55.75,,Wed Jun 29 10,48,21 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
210.223.97.117,,Wed Jun 29 14,44,35 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
202.82.200.188,,Fri Jul  1 07,57,30 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
203.101.45.59,dsl-Chn-static-059.45.101.203.touchtelindia.net,Sun Jul  3 10,05,25 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
62.99.164.82,62.99.164.82.sh.interxion.inode.at,Sun Jul  3 23,16,09 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
63.197.98.106,adsl-63-197-98-106.dsl.mtry01.pacbell.net,Mon Jul  4 12,52,44 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,21 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.2.106,,Tue Jul  5 13,52,23 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,56 2005
211.72.151.162,,Wed Jul  6 18,00,57 2005
211.72.151.162,,Wed Jul  6 18,00,57 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
202.82.200.188,,Thu Jul  7 16,33,52 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,45 2005
221.4.102.93,,Thu Jul  7 23,09,47 2005
221.4.102.93,,Thu Jul  7 23,09,50 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.57.88.250,,Sat Jul  9 11,35,59 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,49 2005
211.167.68.59,,Sat Jul  9 12,16,51 2005
211.167.68.59,,Sat Jul  9 12,16,51 2005
211.167.68.59,,Sat Jul  9 12,16,51 2005
211.167.68.59,,Sat Jul  9 12,16,51 2005
211.167.68.59,,Sat Jul  9 12,16,51 2005
211.167.68.59,,Sat Jul  9 12,16,52 2005
211.167.68.59,,Sat Jul  9 12,16,52 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,44 2005
81.171.220.226,,Sat Jul  9 12,59,45 2005
81.171.220.226,,Sat Jul  9 12,59,45 2005
81.171.220.226,,Sat Jul  9 12,59,45 2005
81.171.220.226,,Sat Jul  9 12,59,45 2005
81.171.220.226,,Sat Jul  9 12,59,45 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,19 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
206.196.21.129,host129.206.196.21.maximumasp.com,Sat Jul  9 22,53,22 2005
