var1,var2,var3
-921231092429668424,mnt/hadoop/dfs/data/current/subdir23,-921231092429668424
-1581605246928123722,mnt/hadoop/dfs/data/current/subdir13,-1581605246928123722
-2445347158368483245,mnt/hadoop/dfs/data/current/subdir30,-2445347158368483245
-1897524391075610396,mnt/hadoop/dfs/data/current/subdir47,-1897524391075610396
-8588908000680498,mnt/hadoop/dfs/data/current/subdir21,-8588908000680498
561417755647618727,mnt/hadoop/dfs/data/current/subdir4,561417755647618727
-6127741703501838658,mnt/hadoop/dfs/data/current/subdir53,-6127741703501838658
-3636681193077858741,mnt/hadoop/dfs/data/current/subdir37,-3636681193077858741
-643763844763678010,mnt/hadoop/dfs/data/current/subdir29,-643763844763678010
-2826763604408365998,mnt/hadoop/dfs/data/current/subdir40,-2826763604408365998
2278708746675870163,mnt/hadoop/dfs/data/current/subdir27,2278708746675870163
153508158653341141,mnt/hadoop/dfs/data/current/subdir50,153508158653341141
-1775264355226395799,mnt/hadoop/dfs/data/current/subdir26,-1775264355226395799
-1599621098605751235,mnt/hadoop/dfs/data/current/subdir16,-1599621098605751235
-1111344660779690782,mnt/hadoop/dfs/data/current/subdir40,-1111344660779690782
3585588704565901062,mnt/hadoop/dfs/data/current/subdir15,3585588704565901062
2756799797410851893,mnt/hadoop/dfs/data/current/subdir24,2756799797410851893
7323287581932922676,mnt/hadoop/dfs/data/current/subdir12,7323287581932922676
2731617036199392057,mnt/hadoop/dfs/data/current/subdir39,2731617036199392057
7190156588310412626,mnt/hadoop/dfs/data/current/subdir30,7190156588310412626
8189008752707332487,mnt/hadoop/dfs/data/current/subdir7,8189008752707332487
6828263829429857572,mnt/hadoop/dfs/data/current/subdir26,6828263829429857572
8492196963764530259,mnt/hadoop/dfs/data/current/subdir45,8492196963764530259
7942183449206967755,mnt/hadoop/dfs/data/current/subdir30,7942183449206967755
6223504502438507199,mnt/hadoop/dfs/data/current/subdir0,6223504502438507199
7519257846502835091,mnt/hadoop/dfs/data/current/subdir15,7519257846502835091
5272005015837990021,mnt/hadoop/dfs/data/current/subdir0,5272005015837990021
7090935285617451450,mnt/hadoop/dfs/data/current/subdir60,7090935285617451450
8145984793403459836,mnt/hadoop/dfs/data/current,8145984793403459836
7603278760520020831,mnt/hadoop/dfs/data/current/subdir59,7603278760520020831
9169945668827621796,mnt/hadoop/dfs/data/current/subdir50,9169945668827621796
6973321719929905054,mnt/hadoop/dfs/data/current/subdir14,6973321719929905054
5948455948626091880,mnt/hadoop/dfs/data/current/subdir28,5948455948626091880
6497260538939100482,mnt/hadoop/dfs/data/current/subdir46,6497260538939100482
7754477838724397551,mnt/hadoop/dfs/data/current/subdir46,7754477838724397551
-1347057913082589493,mnt/hadoop/dfs/data/current/subdir56,-1347057913082589493
-4304240611296196935,mnt/hadoop/dfs/data/current/subdir55,-4304240611296196935
5075966182561035053,mnt/hadoop/dfs/data/current/subdir53,5075966182561035053
-7601381921195183756,mnt/hadoop/dfs/data/current/subdir48,-7601381921195183756
-8949548167466276130,mnt/hadoop/dfs/data/current/subdir2,-8949548167466276130
-7548149518969960333,mnt/hadoop/dfs/data/current/subdir8,-7548149518969960333
-7353572928777348242,mnt/hadoop/dfs/data/current/subdir22,-7353572928777348242
7206839389762980382,mnt/hadoop/dfs/data/current/subdir61,7206839389762980382
-9171803179611497035,mnt/hadoop/dfs/data/current/subdir35,-9171803179611497035
-4598246018559857954,mnt/hadoop/dfs/data/current/subdir34,-4598246018559857954
-6901909114834172466,mnt/hadoop/dfs/data/current/subdir57,-6901909114834172466
-6075803209168884005,mnt/hadoop/dfs/data/current/subdir31,-6075803209168884005
-8617088607862430908,mnt/hadoop/dfs/data/current/subdir53,-8617088607862430908
7855353385462032387,mnt/hadoop/dfs/data/current/subdir41,7855353385462032387
3733339790842827121,mnt/hadoop/dfs/data/current/subdir42,3733339790842827121
-9017308542351369260,mnt/hadoop/dfs/data/current/subdir14,-9017308542351369260
-8360774680830158225,mnt/hadoop/dfs/data/current/subdir31,-8360774680830158225
-6942784423611603919,mnt/hadoop/dfs/data/current/subdir38,-6942784423611603919
-5603192027616633151,mnt/hadoop/dfs/data/current/subdir34,-5603192027616633151
-7854501109698465657,mnt/hadoop/dfs/data/current/subdir34,-7854501109698465657
-4551689611865410817,mnt/hadoop/dfs/data/current,-4551689611865410817
-1750007847201154657,mnt/hadoop/dfs/data/current/subdir1,-1750007847201154657
-3564493590065542578,mnt/hadoop/dfs/data/current/subdir55,-3564493590065542578
-2929627680703662712,mnt/hadoop/dfs/data/current/subdir32,-2929627680703662712
2708206493147801743,mnt/hadoop/dfs/data/current/subdir15,2708206493147801743
-4110699195744660699,mnt/hadoop/dfs/data/current/subdir34,-4110699195744660699
7721951162137927252,mnt/hadoop/dfs/data/current/subdir52,7721951162137927252
-1535908830476495455,mnt/hadoop/dfs/data/current/subdir10,-1535908830476495455
1184972950286241114,mnt/hadoop/dfs/data/current/subdir39,1184972950286241114
-3396836569886642130,mnt/hadoop/dfs/data/current/subdir32,-3396836569886642130
22457656256024207,mnt/hadoop/dfs/data/current/subdir33,22457656256024207
5905689738251144455,mnt/hadoop/dfs/data/current,5905689738251144455
-2210703755506918304,mnt/hadoop/dfs/data/current/subdir26,-2210703755506918304
773599351835388127,mnt/hadoop/dfs/data/current/subdir60,773599351835388127
3921292580505776296,mnt/hadoop/dfs/data/current/subdir57,3921292580505776296
4162832865986721185,mnt/hadoop/dfs/data/current/subdir4,4162832865986721185
2156262111024914941,mnt/hadoop/dfs/data/current/subdir14,2156262111024914941
4658551441818960395,mnt/hadoop/dfs/data/current/subdir19,4658551441818960395
3076992299328673559,mnt/hadoop/dfs/data/current/subdir54,3076992299328673559
6085442148007558065,mnt/hadoop/dfs/data/current/subdir63,6085442148007558065
1746384029810476219,mnt/hadoop/dfs/data/current/subdir18,1746384029810476219
4939101994162863442,mnt/hadoop/dfs/data/current/subdir24,4939101994162863442
1144571179430079218,mnt/hadoop/dfs/data/current/subdir33,1144571179430079218
8693774866554287286,mnt/hadoop/dfs/data/current/subdir55,8693774866554287286
6695517786834913217,mnt/hadoop/dfs/data/current/subdir15,6695517786834913217
70980361971054326,mnt/hadoop/dfs/data/current/subdir27,70980361971054326
6499414220139660338,mnt/hadoop/dfs/data/current/subdir59,6499414220139660338
8598135237831029828,mnt/hadoop/dfs/data/current/subdir59,8598135237831029828
7108974241330205218,mnt/hadoop/dfs/data/current/subdir22,7108974241330205218
8929806114713265094,mnt/hadoop/dfs/data/current/subdir1,8929806114713265094
6445339027653789144,mnt/hadoop/dfs/data/current/subdir16,6445339027653789144
8699831307500970779,mnt/hadoop/dfs/data/current/subdir54,8699831307500970779
3221204570666147236,mnt/hadoop/dfs/data/current/subdir34,3221204570666147236
7360639743953947587,mnt/hadoop/dfs/data/current/subdir35,7360639743953947587
-468830939205980722,mnt/hadoop/dfs/data/current/subdir10,-468830939205980722
-6891122177443047531,mnt/hadoop/dfs/data/current/subdir36,-6891122177443047531
-9171930401624803515,mnt/hadoop/dfs/data/current/subdir56,-9171930401624803515
-8294986551316947211,mnt/hadoop/dfs/data/current/subdir34,-8294986551316947211
-5718504625725408070,mnt/hadoop/dfs/data/current,-5718504625725408070
2353918919834315845,mnt/hadoop/dfs/data/current/subdir35,2353918919834315845
391507259220628397,mnt/hadoop/dfs/data/current,391507259220628397
-1263913006422225885,mnt/hadoop/dfs/data/current/subdir2,-1263913006422225885
6542592144596063478,mnt/hadoop/dfs/data/current/subdir35,6542592144596063478
1689772850125323349,mnt/hadoop/dfs/data/current/subdir27,1689772850125323349
8615522912610884162,mnt/hadoop/dfs/data/current/subdir35,8615522912610884162
107727140948970996,mnt/hadoop/dfs/data/current/subdir33,107727140948970996
-1598760065436384831,mnt/hadoop/dfs/data/current/subdir53,-1598760065436384831
8950932638808086257,mnt/hadoop/dfs/data/current/subdir18,8950932638808086257
-7106479503467535906,mnt/hadoop/dfs/data/current/subdir32,-7106479503467535906
-7411858598798393933,mnt/hadoop/dfs/data/current/subdir24,-7411858598798393933
-5429479049793046826,mnt/hadoop/dfs/data/current/subdir34,-5429479049793046826
-6431101765137189231,mnt/hadoop/dfs/data/current/subdir33,-6431101765137189231
-2923662094689783995,mnt/hadoop/dfs/data/current/subdir38,-2923662094689783995
1483582953997932733,mnt/hadoop/dfs/data/current/subdir7,1483582953997932733
-3607708283707030582,mnt/hadoop/dfs/data/current/subdir31,-3607708283707030582
4365203784873840210,mnt/hadoop/dfs/data/current/subdir1,4365203784873840210
1920931690498309324,mnt/hadoop/dfs/data/current/subdir42,1920931690498309324
2731746367139956284,mnt/hadoop/dfs/data/current/subdir15,2731746367139956284
3312198496468502316,mnt/hadoop/dfs/data/current/subdir36,3312198496468502316
-626413149556394155,mnt/hadoop/dfs/data/current/subdir26,-626413149556394155
1350741653957819140,mnt/hadoop/dfs/data/current/subdir32,1350741653957819140
6675564098604634452,mnt/hadoop/dfs/data/current/subdir1,6675564098604634452
1692958087244489888,mnt/hadoop/dfs/data/current/subdir62,1692958087244489888
5528471097481810388,mnt/hadoop/dfs/data/current/subdir5,5528471097481810388
797263375273454863,mnt/hadoop/dfs/data/current/subdir16,797263375273454863
5209577451013188921,mnt/hadoop/dfs/data/current/subdir24,5209577451013188921
4713539908695785630,mnt/hadoop/dfs/data/current/subdir39,4713539908695785630
6148201552996212693,mnt/hadoop/dfs/data/current/subdir15,6148201552996212693
9014154925388243050,mnt/hadoop/dfs/data/current/subdir28,9014154925388243050
8761138012128091849,mnt/hadoop/dfs/data/current/subdir33,8761138012128091849
-5205950257901523262,mnt/hadoop/dfs/data/current/subdir40,-5205950257901523262
-1180596628202464893,mnt/hadoop/dfs/data/current/subdir52,-1180596628202464893
-8167717961644709843,mnt/hadoop/dfs/data/current,-8167717961644709843
-7464161062429228045,mnt/hadoop/dfs/data/current/subdir19,-7464161062429228045
-5934436507161953485,mnt/hadoop/dfs/data/current/subdir33,-5934436507161953485
-7832937837605180330,mnt/hadoop/dfs/data/current/subdir49,-7832937837605180330
-8547071368131084410,mnt/hadoop/dfs/data/current/subdir38,-8547071368131084410
-5429042599096020592,mnt/hadoop/dfs/data/current/subdir34,-5429042599096020592
-6350492516478706425,mnt/hadoop/dfs/data/current/subdir36,-6350492516478706425
-6053005391233809507,mnt/hadoop/dfs/data/current/subdir27,-6053005391233809507
-4311652947826112510,mnt/hadoop/dfs/data/current/subdir57,-4311652947826112510
-1754204887541031211,mnt/hadoop/dfs/data/current/subdir58,-1754204887541031211
-4165176068096983220,mnt/hadoop/dfs/data/current/subdir34,-4165176068096983220
4863571548336254624,mnt/hadoop/dfs/data/current/subdir5,4863571548336254624
-4844505495441326897,mnt/hadoop/dfs/data/current/subdir36,-4844505495441326897
-7513928662244669476,mnt/hadoop/dfs/data/current/subdir11,-7513928662244669476
-5014786445735476734,mnt/hadoop/dfs/data/current/subdir9,-5014786445735476734
-1046472716157313227,mnt/hadoop/dfs/data/current/subdir62,-1046472716157313227
-1281276222788579863,mnt/hadoop/dfs/data/current/subdir30,-1281276222788579863
449049393237281194,mnt/hadoop/dfs/data/current/subdir18,449049393237281194
352185875883785141,mnt/hadoop/dfs/data/current/subdir44,352185875883785141
-2890295200276774269,mnt/hadoop/dfs/data/current/subdir29,-2890295200276774269
1379455396847512711,mnt/hadoop/dfs/data/current,1379455396847512711
2180875151184358991,mnt/hadoop/dfs/data/current/subdir31,2180875151184358991
1553688227908800900,mnt/hadoop/dfs/data/current/subdir15,1553688227908800900
6138894560185644209,mnt/hadoop/dfs/data/current/subdir42,6138894560185644209
-1368324087589035770,mnt/hadoop/dfs/data/current,-1368324087589035770
3274968259628929519,mnt/hadoop/dfs/data/current/subdir19,3274968259628929519
5736622945587812309,mnt/hadoop/dfs/data/current/subdir19,5736622945587812309
9142114171015520823,mnt/hadoop/dfs/data/current/subdir48,9142114171015520823
8556592730481313831,mnt/hadoop/dfs/data/current,8556592730481313831
6147898566868510104,mnt/hadoop/dfs/data/current/subdir36,6147898566868510104
9081834782322008396,mnt/hadoop/dfs/data/current/subdir40,9081834782322008396
8962411947457130719,mnt/hadoop/dfs/data/current/subdir16,8962411947457130719
-7423574498760490375,mnt/hadoop/dfs/data/current/subdir58,-7423574498760490375
-9169228974826183399,mnt/hadoop/dfs/data/current/subdir5,-9169228974826183399
-1306900105984505600,mnt/hadoop/dfs/data/current/subdir31,-1306900105984505600
-1312981516354612257,mnt/hadoop/dfs/data/current/subdir29,-1312981516354612257
-2658615574293326723,mnt/hadoop/dfs/data/current/subdir37,-2658615574293326723
2107487634698646045,mnt/hadoop/dfs/data/current/subdir3,2107487634698646045
-253282915050290778,mnt/hadoop/dfs/data/current/subdir23,-253282915050290778
1587615395786683981,mnt/hadoop/dfs/data/current/subdir14,1587615395786683981
3706543205492061794,mnt/hadoop/dfs/data/current/subdir1,3706543205492061794
3862032846413436284,mnt/hadoop/dfs/data/current/subdir28,3862032846413436284
4632283243694149854,mnt/hadoop/dfs/data/current/subdir40,4632283243694149854
1018961650823645078,mnt/hadoop/dfs/data/current/subdir60,1018961650823645078
1213582438865696738,mnt/hadoop/dfs/data/current/subdir56,1213582438865696738
2473550781612396886,mnt/hadoop/dfs/data/current/subdir54,2473550781612396886
8102707766842966459,mnt/hadoop/dfs/data/current/subdir29,8102707766842966459
6491888411266994867,mnt/hadoop/dfs/data/current/subdir39,6491888411266994867
3336810835691486095,mnt/hadoop/dfs/data/current/subdir11,3336810835691486095
4367982328407767477,mnt/hadoop/dfs/data/current/subdir28,4367982328407767477
6943254721518837570,mnt/hadoop/dfs/data/current/subdir41,6943254721518837570
6077744985764117617,mnt/hadoop/dfs/data/current/subdir17,6077744985764117617
5771906433100975293,mnt/hadoop/dfs/data/current/subdir37,5771906433100975293
4506604798892399878,mnt/hadoop/dfs/data/current/subdir0,4506604798892399878
6888300867578983331,mnt/hadoop/dfs/data/current/subdir46,6888300867578983331
-8443921001690182522,mnt/hadoop/dfs/data/current/subdir33,-8443921001690182522
-7446091384471755694,mnt/hadoop/dfs/data/current/subdir30,-7446091384471755694
-4352313989800650828,mnt/hadoop/dfs/data/current/subdir56,-4352313989800650828
-6292499669518281202,mnt/hadoop/dfs/data/current/subdir26,-6292499669518281202
-6750694665033046901,mnt/hadoop/dfs/data/current/subdir63,-6750694665033046901
-6131345369657245178,mnt/hadoop/dfs/data/current,-6131345369657245178
-3575718350717794894,mnt/hadoop/dfs/data/current,-3575718350717794894
-4380385204018751771,mnt/hadoop/dfs/data/current/subdir38,-4380385204018751771
-3594701313167635091,mnt/hadoop/dfs/data/current/subdir54,-3594701313167635091
-1693418636466747515,mnt/hadoop/dfs/data/current/subdir16,-1693418636466747515
5806397523737304814,mnt/hadoop/dfs/data/current/subdir34,5806397523737304814
-1345585044778938153,mnt/hadoop/dfs/data/current/subdir45,-1345585044778938153
2489882700357182381,mnt/hadoop/dfs/data/current,2489882700357182381
-1800458850981311953,mnt/hadoop/dfs/data/current/subdir57,-1800458850981311953
6373260430960091026,mnt/hadoop/dfs/data/current/subdir43,6373260430960091026
-1278725622357466169,mnt/hadoop/dfs/data/current/subdir0,-1278725622357466169
4513772639980123655,mnt/hadoop/dfs/data/current,4513772639980123655
1838564958520120941,mnt/hadoop/dfs/data/current/subdir39,1838564958520120941
7985460426680885040,mnt/hadoop/dfs/data/current,7985460426680885040
2215517976324634098,mnt/hadoop/dfs/data/current/subdir4,2215517976324634098
5453150794205420798,mnt/hadoop/dfs/data/current/subdir24,5453150794205420798
6163400028286940197,mnt/hadoop/dfs/data/current/subdir7,6163400028286940197
7583807825342916938,mnt/hadoop/dfs/data/current/subdir13,7583807825342916938
8384967715738359346,mnt/hadoop/dfs/data/current/subdir27,8384967715738359346
-7606467001548719462,mnt/hadoop/dfs/data/current/subdir2,-7606467001548719462
-8792837405349224102,mnt/hadoop/dfs/data/current/subdir35,-8792837405349224102
-8131422413299851907,mnt/hadoop/dfs/data/current/subdir46,-8131422413299851907
-6177194341369822651,mnt/hadoop/dfs/data/current/subdir38,-6177194341369822651
1369784431092292099,mnt/hadoop/dfs/data/current/subdir36,1369784431092292099
-8060252929692927663,mnt/hadoop/dfs/data/current/subdir21,-8060252929692927663
-5344266425789048231,mnt/hadoop/dfs/data/current/subdir47,-5344266425789048231
-2518425063392446785,mnt/hadoop/dfs/data/current/subdir6,-2518425063392446785
-5598693099021996971,mnt/hadoop/dfs/data/current/subdir19,-5598693099021996971
901963876338651405,mnt/hadoop/dfs/data/current/subdir1,901963876338651405
-2722768686407017386,mnt/hadoop/dfs/data/current/subdir36,-2722768686407017386
92946806844541836,mnt/hadoop/dfs/data/current/subdir59,92946806844541836
1824928871191121429,mnt/hadoop/dfs/data/current/subdir2,1824928871191121429
-4301178988618507084,mnt/hadoop/dfs/data/current/subdir46,-4301178988618507084
-2098161025946048013,mnt/hadoop/dfs/data/current/subdir17,-2098161025946048013
-1451819169209310732,mnt/hadoop/dfs/data/current/subdir23,-1451819169209310732
2403370969415186087,mnt/hadoop/dfs/data/current/subdir6,2403370969415186087
5701964561533648583,mnt/hadoop/dfs/data/current/subdir10,5701964561533648583
4007982883396598426,mnt/hadoop/dfs/data/current/subdir13,4007982883396598426
6051144263842600010,mnt/hadoop/dfs/data/current/subdir42,6051144263842600010
8436095180790908547,mnt/hadoop/dfs/data/current/subdir43,8436095180790908547
5100975846124291571,mnt/hadoop/dfs/data/current/subdir38,5100975846124291571
-4941547144875557718,mnt/hadoop/dfs/data/current/subdir61,-4941547144875557718
-2808875502459981198,mnt/hadoop/dfs/data/current/subdir3,-2808875502459981198
9173199815015538212,mnt/hadoop/dfs/data/current/subdir24,9173199815015538212
-1082541280306680938,mnt/hadoop/dfs/data/current/subdir38,-1082541280306680938
