var1,var2,var3
-8049908920306758342,67108864,10.251.73.220
6746178639682808096,67108864,10.251.125.174
-5586529360624346565,67108864,10.251.43.115
2063252936853409868,67108864,10.251.43.192
8751697793900992450,67108864,10.251.71.16
-2856928563366064757,67108864,10.251.42.9
-5960135894031733009,67108864,10.251.126.83
-5340841684362207777,67108864,10.251.198.33
5600017220681756254,67108864,10.251.214.130
-3741526967786688540,67108864,10.251.74.79
120277101968534224,67108864,10.251.122.65
-5814328448485070742,67108864,10.251.74.134
3242229894054064344,3540106,10.250.15.240
2157471834570224881,67108864,10.251.126.22
-7029628814943626474,67108864,10.250.7.230
-1849105860762445186,67108864,10.251.91.229
1646909113279517647,67108864,10.251.214.130
-2117066166574895060,67108864,10.251.73.188
-4433556521525567493,28492032,10.250.6.4
469871968689793326,67108864,10.251.30.179
4614530673206341566,67108864,10.251.91.229
-6966935672736779591,67108864,10.251.90.64
-5671206752084326639,67108864,10.251.214.67
48742413802609430,67108864,10.251.106.10
-227411387418683230,67108864,10.251.194.213
692184983396207285,67108864,10.250.6.214
2599050023684318911,67108864,10.251.106.10
8968608251219902913,67108864,10.251.195.52
-1201318815778694289,67108864,10.251.194.147
-9089815063425241739,67108864,10.251.126.255
557803157214911261,67108864,10.251.198.196
7501235595045510958,67108864,10.251.214.67
1828089683746536118,67108864,10.250.6.223
7227035060836018780,67108864,10.250.5.237
-3981735565440284420,67108864,10.251.127.243
-3620767662957963389,67108864,10.251.203.179
-3276232266876914214,67108864,10.250.7.146
560063894682806537,67108864,10.251.194.129
2652444451422301232,67108864,10.251.214.225
7016884347337429710,67108864,10.251.194.129
-5633587983998853189,67108864,10.251.73.220
-6168484338203583997,67108864,10.251.39.192
-265588615173040885,67108864,10.251.215.70
-7716943410942322104,67108864,10.251.126.5
-8214089520956286311,67108864,10.251.26.131
-3734839878416656496,67108864,10.251.66.102
4182287230523664560,67108864,10.251.111.130
3960527526103274525,67108864,10.251.30.134
-185994527242886002,3552954,10.251.39.160
6698851413708497072,67108864,10.251.74.134
6730979070070986233,67108864,10.251.90.239
-7056746602297676104,67108864,10.251.39.209
6686361711974377273,3554889,10.251.214.130
-2242088550278361724,67108864,10.251.123.20
5602895463700536678,67108864,10.251.30.179
6323743466920239525,67108864,10.250.15.67
-6031720401337601269,67108864,10.250.10.100
-8641647081502666269,67108864,10.250.10.100
1188202922232921994,67108864,10.250.10.100
2474460483915499078,67108864,10.251.195.52
7851643274522055587,67108864,10.251.214.112
8097409435735325492,67108864,10.251.111.209
-3300851862683571086,67108864,10.251.203.166
8302956190102508375,67108864,10.251.109.236
-8923698979247229952,67108864,10.251.90.239
-2151458111813215098,67108864,10.250.9.207
5379939266348893280,67108864,10.251.66.63
-8835758154471700679,67108864,10.251.73.188
231502148921342925,67108864,10.251.215.192
6406847509870023726,67108864,10.251.106.50
-5777981614298940026,67108864,10.251.214.67
4231049049582051919,28496610,10.250.19.227
4294115716822011564,67108864,10.251.43.210
5174461779237739025,67108864,10.250.14.143
-8377763431920892140,67108864,10.250.6.223
-8524952715666214329,67108864,10.251.90.64
-1485109068671160157,67108864,10.251.71.68
3586596428873150919,67108864,10.251.26.131
6490003020931145707,67108864,10.251.42.246
5648034804629064273,67108864,10.251.91.159
-5534560875087182998,67108864,10.250.7.230
4433676399725693167,67108864,10.251.37.240
-5644397018622018109,67108864,10.251.109.236
-6986311820863339652,67108864,10.251.71.240
-1956140031907143783,67108864,10.251.70.112
7534378757788640871,67108864,10.251.214.130
-2082401934988378573,67108864,10.251.214.112
3224393364314749254,67108864,10.251.37.240
-4071286774767564790,67108864,10.251.197.226
-6811519872198278365,67108864,10.250.6.4
6894918622505820383,67108864,10.250.14.143
5062112794659861146,67108864,10.251.91.84
-8015797075596093783,67108864,10.250.11.194
-7247291679155656679,67108864,10.250.10.176
-1141332313413855099,67108864,10.251.89.155
9072486569292195232,67108864,10.251.71.68
3777399812922072863,67108864,10.251.199.225
6799391641508508235,67108864,10.251.107.98
566413670355737377,67108864,10.251.122.79
-3491385689517593364,67108864,10.251.193.224
-2243784245784480521,67108864,10.250.6.191
5915244038969911075,67108864,10.250.11.53
6880728743505526406,67108864,10.251.197.226
-577659324269246113,67108864,10.251.203.179
-5045144756510626150,67108864,10.251.39.160
752365829198406123,67108864,10.250.6.214
-290874442865281380,28497700,10.251.203.179
-420564586555502239,67108864,10.251.90.64
3813891701916249413,67108864,10.251.121.224
-9190864897806028230,67108864,10.251.214.130
3550669278239526374,67108864,10.251.123.1
-8965508153794244104,28494398,10.251.70.112
-3607860197409267245,28503188,10.251.31.180
4443043493758564822,67108864,10.251.106.37
5118390778403008591,67108864,10.251.30.101
-9013487557842539661,28485342,10.251.215.192
-3922743468150895472,67108864,10.251.39.179
-1522998827901549925,67108864,10.251.127.47
3777389444004341563,67108864,10.251.214.175
-337972286882621518,67108864,10.250.10.144
3924177422736829493,67108864,10.251.66.102
1411218759880637753,67108864,10.251.123.20
-2935178173527646581,67108864,10.251.65.237
49420377461855719,67108864,10.251.70.112
-6832799704680039005,67108864,10.250.17.225
-6464892000340112134,67108864,10.250.5.161
8993862241777591326,67108864,10.250.15.240
5348548743130215090,67108864,10.251.39.179
7413830214932763926,67108864,10.251.125.174
6329639726609402522,67108864,10.251.107.19
8902425017314766082,67108864,10.251.26.131
4989329877491629543,67108864,10.250.15.67
-997605125898553536,67108864,10.251.30.179
2270593866672608129,67108864,10.250.11.53
6685663454079607598,10157271,10.251.66.3
4967370797322420259,67108864,10.251.39.192
7213990003235926706,67108864,10.250.11.100
-5954527587435406374,67108864,10.251.106.10
-4358842839092719327,67108864,10.250.15.67
1489031087420498797,67108864,10.251.71.193
4588471931728384541,67108864,10.251.90.81
7463248820468902190,67108864,10.251.91.15
3961831045048378097,67108864,10.251.39.160
8699194381234371727,67108864,10.251.214.67
3049351456771045311,67108864,10.251.199.159
1247599917761164561,67108864,10.251.37.240
2616961363639592748,67108864,10.251.202.134
-3436382429367583573,67108864,10.251.107.19
-9211699406261033878,67108864,10.251.30.85
3480684347183600958,67108864,10.251.111.209
5406084276349645828,67108864,10.250.10.223
2247786307216183697,67108864,10.251.67.4
1060814796407897179,67108864,10.251.109.209
7830067201550857864,67108864,10.251.105.189
-2194976790278647102,67108864,10.251.110.8
1561008813520212225,67108864,10.250.7.230
-4846710336436578833,67108864,10.251.203.129
-1522107359378428427,67108864,10.251.125.174
-1846853350696018836,67108864,10.250.15.67
-1236077201457689973,67108864,10.251.35.1
8474920544984206742,67108864,10.251.91.229
5834218936335592624,67108864,10.251.111.228
2253084440592362960,67108864,10.251.199.19
-6441360440068187612,67108864,10.250.10.100
-7207514537719465756,67108864,10.251.75.143
-8310554294841246175,67108864,10.251.123.132
3107521534415119817,67108864,10.251.193.224
7194943883245628915,67108864,10.251.71.193
-3816036740130815667,3547785,10.250.19.227
-5450224419450631495,67108864,10.251.42.84
-7380871572601322244,67108864,10.251.121.224
7922331746517419368,67108864,10.251.199.19
155320394753274773,67108864,10.251.201.204
-3482997549732691785,67108864,10.251.122.79
-1090213273274684471,67108864,10.251.214.130
955083461510572332,41287838,10.251.107.242
-3693786175267111588,67108864,10.251.71.97
-6502143621885580798,67108864,10.251.39.179
3224184805694764748,67108864,10.250.18.114
1600228140214754078,67108864,10.251.90.81
2771018387166611008,67108864,10.251.26.131
427477290315080955,67108864,10.251.123.132
-7630699912570186723,67108864,10.251.71.240
8655748951361667770,67108864,10.251.109.236
-4775386099844009890,67108864,10.251.107.19
-3023983271692989109,67108864,10.251.110.68
5813923864071791162,67108864,10.251.125.193
-5970165518655489569,67108864,10.250.14.196
-3845286823494684378,67108864,10.251.107.196
4539833452749813987,67108864,10.251.42.16
7864850143895703065,67108864,10.251.107.98
4031738712701565209,67108864,10.251.199.150
-8789402864074203800,67108864,10.251.193.224
-954856062493437881,67108864,10.251.106.10
241585185788373386,67108864,10.251.111.80
-6719337521981113643,3538321,10.250.15.198
6000837850922531821,67108864,10.251.197.226
7330803663603700184,67108864,10.251.42.246
7872746846750105239,67108864,10.251.43.21
4774383661473695119,67108864,10.251.110.68
9103049989653819836,67108864,10.250.10.223
-2934265883100282310,67108864,10.251.39.144
-9167880724995702718,67108864,10.251.214.225
-5785220384376578831,67108864,10.251.203.80
3386670145292909259,67108864,10.251.110.68
-5385105076403314787,67108864,10.251.42.9
1190791818440776717,67108864,10.251.43.147
-7202857144668308473,67108864,10.251.43.21
-3283153974358895314,67108864,10.251.111.228
7294821275446427348,67108864,10.251.43.210
-3702595599317472079,67108864,10.251.25.237
6446927133528675675,67108864,10.251.39.209
7679838117000095334,67108864,10.251.30.85
7589872946955471867,67108864,10.251.195.70
6516880861186877710,67108864,10.251.42.84
-1440254020029439248,67108864,10.251.30.85
-1592043549272047369,67108864,10.251.105.189
-5815145248455404269,67108864,10.251.121.224
