var1,var2,var3
3.0,27.0,1243
4.0,27.0,1244
5.0,27.0,1245
6.0,27.0,1246
7.0,27.0,1247
8.0,27.0,1248
9.0,27.0,1249
10.0,27.0,1250
11.0,27.0,1251
12.0,27.0,1252
13.0,27.0,1253
14.0,27.0,1254
15.0,27.0,1255
16.0,27.0,1256
17.0,27.0,1257
18.0,27.0,1258
19.0,27.0,1259
20.0,27.0,1260
21.0,27.0,1261
22.0,27.0,1262
23.0,27.0,1263
24.0,27.0,1264
25.0,27.0,1265
26.0,27.0,1266
27.0,27.0,1267
28.0,27.0,1268
29.0,27.0,1269
30.0,27.0,1270
31.0,27.0,1271
32.0,27.0,1272
33.0,27.0,1273
34.0,27.0,1274
35.0,27.0,1275
36.0,27.0,1276
37.0,27.0,1277
38.0,27.0,1278
39.0,27.0,1279
0.0,28.0,1280
1.0,28.0,1281
2.0,28.0,1282
3.0,28.0,1283
4.0,28.0,1284
5.0,28.0,1285
6.0,28.0,1286
7.0,28.0,1287
8.0,28.0,1288
9.0,28.0,1289
10.0,28.0,1290
11.0,28.0,1291
12.0,28.0,1292
13.0,28.0,1293
14.0,28.0,1294
15.0,28.0,1295
16.0,28.0,1296
17.0,28.0,1297
18.0,28.0,1298
19.0,28.0,1299
20.0,28.0,1300
21.0,28.0,1301
22.0,28.0,1302
23.0,28.0,1303
24.0,28.0,1304
25.0,28.0,1305
26.0,28.0,1306
27.0,28.0,1307
28.0,28.0,1308
29.0,28.0,1309
30.0,28.0,1310
31.0,28.0,1311
32.0,28.0,1312
33.0,28.0,1313
34.0,28.0,1314
35.0,28.0,1315
36.0,28.0,1316
37.0,28.0,1317
38.0,28.0,1318
39.0,28.0,1319
0.0,29.0,1320
1.0,29.0,1321
2.0,29.0,1322
3.0,29.0,1323
4.0,29.0,1324
5.0,29.0,1325
6.0,29.0,1326
7.0,29.0,1327
8.0,29.0,1328
9.0,29.0,1329
10.0,29.0,1330
11.0,29.0,1331
12.0,29.0,1332
13.0,29.0,1333
14.0,29.0,1334
15.0,29.0,1335
16.0,29.0,1336
17.0,29.0,1337
18.0,29.0,1338
19.0,29.0,1339
20.0,29.0,1340
21.0,29.0,1341
22.0,29.0,1342
23.0,29.0,1343
24.0,29.0,1344
25.0,29.0,1345
26.0,29.0,1346
27.0,29.0,1347
28.0,29.0,1348
29.0,29.0,1349
30.0,29.0,1350
31.0,29.0,1351
32.0,29.0,1352
33.0,29.0,1353
34.0,29.0,1354
